source,source_entry,date_day,date_month,date_year,actor_id,actor_first_name,actor_surname,wikidata_name,place_of_birth,position_held,occupation,sex_or_gender,country_of_citizenship,wikidata_uri,role,role_en,role_en_reconciled,status,status_en,phase
BRGA818,1651,,,1651,3093,Jan,Schoreels,"Jan, Schoreels",,,,,,,member,member,member,dean,dean,start
BRGA818,00001652A,,,1652,5786,Severyn,Diertyts,"Severyn, Diertyts",,,,,,,member,member,member,dean,dean,start
BRGA818,00001652A,,,1652,3021,Cornelis,Kerckjans,"Cornelis, Kerckjans",,,,,,,member,member,member,dean,dean,start
BRGA818,00001652A,,,1652,2906,Jan,Jacobs,Jean Jacobs,Brussels,,goldsmith,male,Southern Netherlands,,member,member,gold beater,dean,dean,start
,,,,,,,,,,,metalworker,,,,,,member,,,
,,,,,,,,,,,handicrafter,,,,,,member,,,
,,,,,,,,,,,metalworker,,,,,,member,,,
,,,,,,,,,,,artist,,,,,,member,,,
,,,,,,,,,,,printmaker,,,,,,member,,,
,,,,,,,,,,,philanthropist,,,,,,member,,,
BRGA818,00001652B,,,1652,3175,Amatis,Billaert,"Amatis, Billaert",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,00001652B,,,1652,3177,Michiel,Van Eeverenbroot,"Michiel, Van Eeverenbroot",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,00001653A,,,1653,3203,Andries,De Brauwer,"Andries, De Brauwer",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,00001653A,,,1653,2196,Willem,Van Schoor,Guilliam van Schoor,,,painter,male,,https://www.wikidata.org/wiki/Q18516541,painter,painter,painter,leermeester,mentor,start
BRGA818,00001653B,,,1653,3205,Peter,Hellinck,"Peter, Hellinck",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,00001653B,,,1653,512,Daniel,Van Heil,Daniel van Heil,City of Brussels,,painter,male,Habsburg Netherlands,https://www.wikidata.org/wiki/Q392090,painter,painter,painter,leermeester,mentor,start
BRGA818,00001653C,,,1653,3209,Hieronymus,De Vadder,"Hieronymus, De Vadder",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,00001653C,,,1653,3268,Peter [b],Van Gindertaelen,"Peter [b], Van Gindertaelen",,,,,,,painter,painter,painter,leermeester,mentor,start
BRGA818,00001653D,,,1653,3213,Gerard,Meysens,"Gerard, Meysens",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,00001653D,,,1653,5874,Jan,Meysens,Joannes Meyssens,Brussels metropolitan area,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q1992959,painter,painter,painter,leermeester,mentor,former
,,,,,,,,,,,visual artist,,,,,,member,,,
BRGA818,00001653D,,,1653,2866,Peter,Meerts,Peter Meert,,,artist,male,,https://www.wikidata.org/wiki/Q97583400,painter,painter,painter,leermeester,mentor,start
BRGA818,00001653E,,,1653,3222,Lucas,Viters,"Lucas, Viters",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,00001653E,,,1653,3152,Joos,Van Craesbeeck,Joos van Craesbeeck,Linter,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q1703544,painter,painter,painter,leermeester,mentor,start
BRGA818,00001653F,,,1653,3225,Thomas,Monnorino,"Thomas, Monnorino",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,00001653F,,,1653,3153,Charles,Wautier,Charles Wautier,Mons,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q18508067,painter,painter,painter,leermeester,mentor,start
BRGA818,00001653G,,,1653,3227,Ignatius,Van der Stock,Ignatius van der Stock,City of Brussels,,painter,male,,https://www.wikidata.org/wiki/Q3792283,painter,painter,painter,apprentice,apprentice,start
,,,,,,,,,,,engraver,,,,,,member,,,
,,,,,,,,,,,etcher,,,,,,member,,,
,,,,,,,,,,,copper engraver,,,,,,member,,,
,,,,,,,,,,,visual artist,,,,,,member,,,
BRGA818,00001653G,,,1653,480,Louis,De Vadder,Lodewijk de Vadder,Grimbergen,,painter,male,Habsburg Netherlands,https://www.wikidata.org/wiki/Q1374732,painter,painter,painter,leermeester,mentor,start
,,,,,,,,,,,printmaker,,,,,,member,,,
BRGA818,00001653H,,,1653,3229,Louis,Reysels,"Louis, Reysels",,,,,,,glazier,glazier,glazier,apprentice,apprentice,start
BRGA818,00001653H,,,1653,2825,Steven,Stekeldoore,"Steven, Stekeldoore",,,,,,,glazier,glazier,glazier,leermeester,mentor,start
BRGA818,00001653I,,,1653,3230,Peter,La Court,"Peter, La Court",,,,,,,plaatslager,tinsmith or sheet metal worker,tinsmith or sheet metal worker,apprentice,apprentice,start
BRGA818,00001653I,,,1653,3038,Jan Baptist,Sallaert,"Jan Baptist, Sallaert",,,,,,,plaatslager,tinsmith or sheet metal worker,tinsmith or sheet metal worker,leermeester,mentor,start
BRGA818,00001653J,,,1653,3231,Jan,Denens,Jan Denens,,,painter,male,,https://www.wikidata.org/wiki/Q21345114,painter,painter,painter,apprentice,apprentice,start
BRGA818,00001653J,,,1653,2866,Peter,Meerts,Peter Meert,,,artist,male,,https://www.wikidata.org/wiki/Q97583400,painter,painter,painter,leermeester,mentor,start
BRGA818,00001653K,,,1653,3233,Louis Hernese,Janvier,"Louis Hernese, Janvier",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,00001653K,,,1653,92,Francisco,Martini,Francisco J Martini,,,researcher,male,,https://www.wikidata.org/wiki/Q53048707,member,member,member,leermeester,mentor,start
BRGA818,00001653L,,,1653,3236,Jacob,Rubens,Jacob R Rubens,,,researcher,,,https://www.wikidata.org/wiki/Q84816668,painter,painter,painter,apprentice,apprentice,start
BRGA818,00001653L,,,1653,5896,Peter,Snayers,Peter Snayers,Antwerp,court painter,painter,male,Habsburg Netherlands,https://www.wikidata.org/wiki/Q673615,painter,painter,painter,leermeester,mentor,start
BRGA818,00001653M,,,1653,3238,Willem,De Gyn,"Willem, De Gyn",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,00001653M,,,1653,2196,Willem,Van Schoor,Guilliam van Schoor,,,painter,male,,https://www.wikidata.org/wiki/Q18516541,painter,painter,painter,leermeester,mentor,start
BRGA818,00001653N,,,1653,3240,Antoon,Stroobant,"Antoon, Stroobant",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,00001653N,,,1653,2833,Alexander,Van Avont,"Alexander, Van Avont",,,,,,,painter,painter,painter,leermeester,mentor,start
BRGA818,00001653O,,,1653,3242,Stefano,Gillis,"Stefano, Gillis",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,00001653O,,,1653,2829,Antoon,Van Opstal,Anthony van Opstal,Antwerp,,painter,male,,https://www.wikidata.org/wiki/Q90405764,painter,painter,painter,leermeester,mentor,start
BRGA818,00001653P,,,1653,3243,,Leyniers,Leyniers,,,,,,,glazier,glazier,glazier,apprentice,apprentice,start
BRGA818,00001653P,,,1653,2906,Jan,Jacobs,Jean Jacobs,Brussels,,goldsmith,male,Southern Netherlands,,glazier,glazier,glazier,leermeester,mentor,start
,,,,,,,,,,,metalworker,,,,,,member,,,
,,,,,,,,,,,handicrafter,,,,,,member,,,
,,,,,,,,,,,metalworker,,,,,,member,,,
,,,,,,,,,,,artist,,,,,,member,,,
,,,,,,,,,,,printmaker,,,,,,member,,,
,,,,,,,,,,,philanthropist,,,,,,member,,,
BRGA818,00001653Q,,,1653,3038,Jan Baptist,Sallaert,"Jan Baptist, Sallaert",,,,,,,member,member,member,dean,dean,start
BRGA818,00001653Q,,,1653,471,Daniel,Leyniers,"Daniel, Leyniers",,,,,,,member,member,member,dean,dean,start
BRGA818,00001653Q,,,1653,6954,Jan,Van Rillaert,"Jan, Van Rillaert",,,,,,,member,member,member,dean,dean,start
BRGA818,00001653R,,,1653,3188,Hendrick,Huysmans,"Hendrick, Huysmans",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,00001653R,,,1653,3038,Jan Baptist,Sallaert,"Jan Baptist, Sallaert",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,1654,,,1654,512,Daniel,Van Heil,Daniel van Heil,City of Brussels,,painter,male,Habsburg Netherlands,https://www.wikidata.org/wiki/Q392090,member,member,painter,dean,dean,start
BRGA818,1654,,,1654,3078,Christoffel,Goffin,"Christoffel, Goffin",,,,,,,member,member,member,dean,dean,start
BRGA818,1654,,,1654,2935,Jacob,Godsvriendt,"Jacob, Godsvriendt",,,,,,,member,member,member,dean,dean,start
BRGA818,1655,,,1655,2827,Jacques,Nyts,"Jacques, Nyts",,,,,,,member,member,member,dean,dean,start
BRGA818,1655,,,1655,5780,Jacques Antoon,De Meester,"Jacques Antoon, De Meester",,,,,,,member,member,member,dean,dean,start
BRGA818,1655,,,1655,2826,Antoon,Van den Bossche,"Antoon, Van den Bossche",,,,,,,member,member,member,dean,dean,start
BRGA818,1656,,,1656,5777,Jan,Claerbodts,"Jan, Claerbodts",,,,,,,member,member,member,dean,dean,start
BRGA818,1656,,,1656,2827,Jacques,Nyts,"Jacques, Nyts",,,,,,,member,member,member,dean,dean,start
BRGA818,1656,,,1656,5780,Jacques Antoon,De Meester,"Jacques Antoon, De Meester",,,,,,,member,member,member,dean,dean,start
BRGA818,1656,,,1656,2826,Antoon,Van den Bossche,"Antoon, Van den Bossche",,,,,,,member,member,member,dean,dean,start
BRGA818,1657,,,1657,3038,Jan Baptist,Sallaert,"Jan Baptist, Sallaert",,,,,,,member,member,member,dean,dean,start
BRGA818,1657,,,1657,3107,Jan,Van Opstal,Maurice Roelants,Ghent,,poet,male,Belgium,https://www.wikidata.org/wiki/Q2623297,member,member,member,dean,dean,start
,,,,,,,,,,,writer,,,,,,member,,,
,,,,,,,,,,,politician,,,,,,member,,,
,,,,,,,,,,,journalist,,,,,,member,,,
,,,,,,,,,,,translator,,,,,,member,,,
BRGA818,1657,,,1657,5773,Matthys,Van den Bosch,"Matthys, Van den Bosch",,,,,,,member,member,member,dean,dean,start
BRGA818,1658,,,1658,3038,Jan Baptist,Sallaert,"Jan Baptist, Sallaert",,,,,,,member,member,member,dean,dean,start
BRGA818,1658,,,1658,3107,Jan,Van Opstal,Maurice Roelants,Ghent,,poet,male,Belgium,https://www.wikidata.org/wiki/Q2623297,member,member,member,dean,dean,start
,,,,,,,,,,,writer,,,,,,member,,,
,,,,,,,,,,,politician,,,,,,member,,,
,,,,,,,,,,,journalist,,,,,,member,,,
,,,,,,,,,,,translator,,,,,,member,,,
BRGA818,1658,,,1658,5773,Matthys,Van den Bosch,"Matthys, Van den Bosch",,,,,,,member,member,member,dean,dean,start
BRGA818,1659,,,1659,3268,Peter [b],Van Gindertaelen,"Peter [b], Van Gindertaelen",,,,,,,member,member,member,dean,dean,start
BRGA818,1659,,,1659,471,Daniel,Leyniers,"Daniel, Leyniers",,,,,,,member,member,member,dean,dean,start
BRGA818,1659,,,1659,5333,Carel,De Swert,"Carel, De Swert",,,,,,,member,member,member,dean,dean,start
BRGA818,1660,,,1660,3036,Jan,Arys,"Jan, Arys",,,,,,,member,member,member,dean,dean,start
BRGA818,1660,,,1660,2786,Engel,Van den Bosch,"Engel, Van den Bosch",,,,,,,member,member,member,dean,dean,start
BRGA818,1660,,,1660,5777,Jan,Claerbodts,"Jan, Claerbodts",,,,,,,member,member,member,dean,dean,start
BRGA818,00001661A,,,1661,3021,Cornelis,Kerckjans,"Cornelis, Kerckjans",,,,,,,member,member,member,dean,dean,start
BRGA818,00001661A,,,1661,3138,Jan,Cortois,"Jan, Cortois",,,,,,,member,member,member,dean,dean,start
BRGA818,00001661A,,,1661,3179,Hendrick,Van Bronckhorst,Hendrick van Bronckhorst,,,,male,,https://www.wikidata.org/wiki/Q107305671,member,member,member,dean,dean,start
BRGA818,00001661B,,,1661,5695,Francois,Van Elewyck,"Francois, Van Elewyck",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,00001661B,,,1661,2809,Peter,Van der Borcht,Pieter van der Borcht (III),City of Brussels,,painter,male,Southern Netherlands,https://www.wikidata.org/wiki/Q768316,member,member,painter,leermeester,mentor,start
BRGA818,00001661D,,,1661,5743,Coryn,Haccadron,"Coryn, Haccadron",,,,,,,member,member,member,apprentice,apprentice,start
BRGA818,00001661D,,,1661,5490,Willem,Piscador,"Willem, Piscador",,,,,,,member,member,member,leermeester,mentor,start
BRGA818,1662,,,1662,3021,Cornelis,Kerckjans,"Cornelis, Kerckjans",,,,,,,member,member,member,dean,dean,start
BRGA818,1662,,,1662,3138,Jan,Cortois,"Jan, Cortois",,,,,,,member,member,member,dean,dean,start
BRGA818,1662,,,1662,3179,Hendrick,Van Bronckhorst,Hendrick van Bronckhorst,,,,male,,https://www.wikidata.org/wiki/Q107305671,member,member,member,dean,dean,start
BRGA818,00001663A,,,1663,3245,Gillis,Van Tilborgh,Gillis van Tilborgh,City of Brussels,,painter,male,Spanish Netherlands,https://www.wikidata.org/wiki/Q187132,member,member,painter,dean,dean,start
BRGA818,00001663A,,,1663,3510,Jan,Raes,Jan Raes II,,,tapestry weaver,male,Southern Netherlands,,member,member,tapestry weaver,dean,dean,start
BRGA818,00001663A,,,1663,3202,Matthys,Van den Steen,"Matthys, Van den Steen",,,,,,,member,member,member,dean,dean,start
BRGA818,00001663B,,,1663,5604,Peter,Van der Maelen,"Peter, Van der Maelen",,,,,,,glazier,glazier,glazier,apprentice,apprentice,start
BRGA818,00001663B,,,1663,2938,Jan [b],Jacobs,"Jan [b], Jacobs",,,,,,,glazier,glazier,glazier,leermeester,mentor,start
BRGA818,00001664A,,,1664,5571,Francois,Volders,"Francois, Volders",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,00001664A,,,1664,513,Lucas,Achtschellinck,Lucas Achtschellinck,City of Brussels,,painter,male,Spanish Netherlands,https://www.wikidata.org/wiki/Q1873054,painter,painter,painter,leermeester,mentor,start
BRGA818,00001664B,,,1664,5574,Francois,Le Pies,"Francois, Le Pies",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,00001664B,,,1664,3245,Gillis,Van Tilborgh,Gillis van Tilborgh,City of Brussels,,painter,male,Spanish Netherlands,https://www.wikidata.org/wiki/Q187132,painter,painter,painter,leermeester,mentor,start
BRGA818,00001664C,,,1664,5760,Simon,Polkasier,"Simon, Polkasier",,,,,,,glazier,glazier,glazier,apprentice,apprentice,start
BRGA818,00001665A,,,1665,5537,Melchior,Sallaert,"Melchior, Sallaert",,,,,,,member,member,member,dean,dean,start
BRGA818,00001665A,,,1665,3252,Francois,Ysenbaut,"Francois, Ysenbaut",,,,,,,member,member,member,dean,dean,start
BRGA818,00001665A,,,1665,3140,Jan,Gillis,Jan Gillis,Arlon,Rector of Ghent University,chemist,male,Belgium,https://www.wikidata.org/wiki/Q41900446,member,member,member,dean,dean,start
,,,,,,,,,,,historian of science,,,,,,member,,,
,,,,,,,,,,,university teacher,,,,,,member,,,
BRGA818,00001665B,,,1665,5762,Jan,Godtsvriendt,"Jan, Godtsvriendt",,,,,,,glazier,glazier,glazier,master,master,start
BRGA818,1666,,,1666,5541,Jan,Ardyn,"Jan, Ardyn",,,,,,,glazier,glazier,glazier,meesterszoon,master's son,start
BRGA818,00001667A,,,1667,3248,Peter,Van den Winckel,"Peter, Van den Winckel",,,,,,,member,member,member,dean,dean,start
BRGA818,00001667A,,,1667,3138,Jan,Cortois,"Jan, Cortois",,,,,,,member,member,member,dean,dean,start
BRGA818,00001667A,,,1667,3179,Hendrick,Van Bronckhorst,Hendrick van Bronckhorst,,,,male,,https://www.wikidata.org/wiki/Q107305671,member,member,member,dean,dean,start
BRGA818,00001667B,,,1667,3238,Willem,De Gyn,"Willem, De Gyn",,,,,,,member,member,member,cortosie,master,start
BRGA818,1668,,,1668,3138,Jan,Cortois,"Jan, Cortois",,,,,,,member,member,member,dean,dean,start
BRGA818,1668,,,1668,5482,Jan [b],Raes,"Jan [b], Raes",,,,,,,member,member,member,dean,dean,start
BRGA818,1668,,,1668,3179,Hendrick,Van Bronckhorst,Hendrick van Bronckhorst,,,,male,,https://www.wikidata.org/wiki/Q107305671,member,member,member,dean,dean,start
BRGA818,1668,,,1668,3248,Peter,Van den Winckel,"Peter, Van den Winckel",,,,,,,member,member,member,dean,dean,start
BRGA818,1669,,,1669,3145,Daniel,Vaillant,Daniel Vaillant,Lormes,member of the French National Assembly,politician,male,France,https://www.wikidata.org/wiki/Q1905371,member,member,member,dean,dean,start
,,,,,,,,,,mayor of a place in France,,,,,,,member,,,
,,,,,,,,,,member of the regional council of Île-de-France,,,,,,,member,,,
,,,,,,,,,,member of the French National Assembly,,,,,,,member,,,
,,,,,,,,,,member of the French National Assembly,,,,,,,member,,,
,,,,,,,,,,member of the French National Assembly,,,,,,,member,,,
,,,,,,,,,,member of the French National Assembly,,,,,,,member,,,
,,,,,,,,,,member of the French National Assembly,,,,,,,member,,,
,,,,,,,,,,Minister of the Interior of France,,,,,,,member,,,
BRGA818,1669,,,1669,5492,Artus,De Kemp,"Artus, De Kemp",,,,,,,member,member,member,dean,dean,start
BRGA818,1669,,,1669,5490,Willem,Piscador,"Willem, Piscador",,,,,,,member,member,member,dean,dean,start
BRGA818,00001670A,,,1670,3078,Christoffel,Goffin,"Christoffel, Goffin",,,,,,,member,member,member,dean,dean,start
BRGA818,00001670A,,,1670,5482,Jan [b],Raes,"Jan [b], Raes",,,,,,,member,member,member,dean,dean,start
BRGA818,00001670A,,,1670,3140,Jan,Gillis,Jan Gillis,Arlon,Rector of Ghent University,chemist,male,Belgium,https://www.wikidata.org/wiki/Q41900446,member,member,member,dean,dean,start
,,,,,,,,,,,historian of science,,,,,,member,,,
,,,,,,,,,,,university teacher,,,,,,member,,,
BRGA818,00001670B,,,1670,2784,Francois,Coppens,"Francois, Coppens",,,,,,,glazier,glazier,glazier,leermeester,mentor,start
BRGA818,00001670B,,,1670,5489,Judocus,De Ridder,"Judocus, De Ridder",,,,,,,glazier,glazier,glazier,apprentice,apprentice,start
BRGA818,00001670C,,,1670,5397,Hendrick,Van den Steen,"Hendrick, Van den Steen",,,,,,,goudslager,gold beater,gold beater,leermeester,mentor,start
BRGA818,00001670C,,,1670,5374,Bartholomeus,Cortois,"Bartholomeus, Cortois",,,,,,,goudslager,gold beater,gold beater,apprentice,apprentice,start
BRGA818,00001670D,,,1670,5491,Antoon,Van Noye,"Antoon, Van Noye",,,,,,,goudslager,gold beater,gold beater,apprentice,apprentice,start
BRGA818,00001670D,,,1670,5490,Willem,Piscador,"Willem, Piscador",,,,,,,goudslager,gold beater,gold beater,leermeester,mentor,start
BRGA818,00001670E,,,1670,5494,Jacob,Carlier,"Jacob, Carlier",,,,,,,glazier,glazier,glazier,apprentice,apprentice,start
BRGA818,00001670E,,,1670,3140,Jan,Gillis,Jan Gillis,Arlon,Rector of Ghent University,chemist,male,Belgium,https://www.wikidata.org/wiki/Q41900446,glazier,glazier,glazier,leermeester,mentor,start
,,,,,,,,,,,historian of science,,,,,,member,,,
,,,,,,,,,,,university teacher,,,,,,member,,,
BRGA818,00001670F,,,1670,5492,Artus,De Kemp,"Artus, De Kemp",,,,,,,glazier,glazier,glazier,leermeester,mentor,start
BRGA818,00001670F,,,1670,5493,Jan Baptist,Huygens,"Jan Baptist, Huygens",,,,,,,glazier,glazier,glazier,apprentice,apprentice,start
BRGA818,00001670G,,,1670,5498,Jan Baptist,De Champaigne,"Jan Baptist, De Champaigne",,,,,,,painter,painter,painter,master,master,start
BRGA818,00001671A,,,1671,3078,Christoffel,Goffin,"Christoffel, Goffin",,,,,,,member,member,member,dean,dean,start
BRGA818,00001671A,,,1671,5482,Jan [b],Raes,"Jan [b], Raes",,,,,,,member,member,member,dean,dean,start
BRGA818,00001671A,,,1671,3140,Jan,Gillis,Jan Gillis,Arlon,Rector of Ghent University,chemist,male,Belgium,https://www.wikidata.org/wiki/Q41900446,member,member,member,dean,dean,start
,,,,,,,,,,,historian of science,,,,,,member,,,
,,,,,,,,,,,university teacher,,,,,,member,,,
BRGA818,00001671A,,,1671,3179,Hendrick,Van Bronckhorst,Hendrick van Bronckhorst,,,,male,,https://www.wikidata.org/wiki/Q107305671,member,member,member,dean,dean,start
BRGA818,00001671B,,,1671,5484,Hendrick,Libert,"Hendrick, Libert",,,,,,,goudslager,gold beater,gold beater,apprentice,apprentice,start
BRGA818,00001671B,,,1671,3252,Francois,Ysenbaut,"Francois, Ysenbaut",,,,,,,goudslager,gold beater,gold beater,leermeester,mentor,start
BRGA818,00001671C,,,1671,5486,Johannes Baptist,De Backer,"Johannes Baptist, De Backer",,,,,,,painter,painter,painter,meesterszoon,master's son,start
BRGA818,00001671D,,,1671,5485,Peter Jan,Bout,"Peter Jan, Bout",,,,,,,painter,painter,painter,master,master,start
BRGA818,1672,,,1672,5537,Melchior,Sallaert,"Melchior, Sallaert",,,,,,,member,member,member,dean,dean,start
BRGA818,1672,,,1672,5482,Jan [b],Raes,"Jan [b], Raes",,,,,,,member,member,member,dean,dean,start
BRGA818,1672,,,1672,5380,Michiel,Van Bronckhorst,"Michiel, Van Bronckhorst",,,,,,,member,member,member,dean,dean,start
BRGA818,00001673A,,,1673,5333,Carel,De Swert,"Carel, De Swert",,,,,,,member,member,member,dean,dean,start
BRGA818,00001673A,,,1673,5343,Peter,Cortois,"Peter, Cortois",,,,,,,member,member,member,dean,dean,start
BRGA818,00001673A,,,1673,3248,Peter,Van den Winckel,"Peter, Van den Winckel",,,,,,,member,member,member,dean,dean,start
BRGA818,00001673B,,,1673,5452,Maerten,De la Court,"Maerten, De la Court",,,,,,,painter,painter,painter,recognitie,master,start
BRGA818,00001673C,,,1673,3074,Peter,Seghers,"Peter, Seghers",,,,,,,painter,painter,painter,leermeester,mentor,start
BRGA818,00001673C,,,1673,5400,Jan,Van Avont,"Jan, Van Avont",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,00001673D,,,1673,5451,Peter,Herrebos,"Peter, Herrebos",,,,,,,painter,painter,painter,master,master,start
BRGA818,00001675A,,,1675,891,David,Teniers,David Teniers the Younger,Antwerp,court painter,painter,male,Habsburg Netherlands,,painter,painter,painter,leermeester,mentor,start
,,,,,,,,,,,miniaturist,,,,,,member,,,
,,,,,,,,,,,printmaker,,,,,,member,,,
,,,,,,,,,,,architectural draftsperson,,,,,,member,,,
,,,,,,,,,,,graphic artist,,,,,,member,,,
,,,,,,,,,,,visual artist,,,,,,member,,,
BRGA818,00001675A,,,1675,5402,Gelaude,Daure Cour,"Gelaude, Daure Cour",,,,,,,painter,painter,painter,apprentice,apprentice,start
BRGA818,00001675B,,,1675,5333,Carel,De Swert,"Carel, De Swert",,,,,,,member,member,member,dean,dean,start
BRGA818,00001675B,,,1675,3248,Peter,Van den Winckel,"Peter, Van den Winckel",,,,,,,member,member,member,dean,dean,start
BRGA818,00001675B,,,1675,5343,Peter,Cortois,"Peter, Cortois",,,,,,,member,member,member,dean,dean,start
BRGA818,1676,,,1676,5482,Jan [b],Raes,"Jan [b], Raes",,,,,,,member,member,member,dean,dean,start
BRGA818,1676,,,1676,3205,Peter,Hellinck,"Peter, Hellinck",,,,,,,member,member,member,dean,dean,start
BRGA818,1676,,,1676,2784,Francois,Coppens,"Francois, Coppens",,,,,,,member,member,member,dean,dean,start
BRGA818,00001677A,,,1677,3205,Peter,Hellinck,"Peter, Hellinck",,,,,,,member,member,member,dean,dean,start
BRGA818,00001677A,,,1677,5482,Jan [b],Raes,"Jan [b], Raes",,,,,,,member,member,member,dean,dean,start
BRGA818,00001677A,,,1677,2784,Francois,Coppens,"Francois, Coppens",,,,,,,member,member,member,dean,dean,start
BRGA818,00001677B,,,1677,5356,Cornelis,Coppens,"Cornelis, Coppens",,,,,,,glazier,glazier,glazier,apprentice,apprentice,start
